smiles,cid,Molecular_Weight,Hydrogen_bond_Acceptor,Hydrogen_bond_Donor,xlogP,Physiological_Charge,Polarized_Surface_Area,Number_of_Rotatable_bonds,BBB
CCNC(=O)/C=C/c1cccc(c1)Br,688145,254.12,1,1,2.7,0,29.1,3,1
CN1[C@@H](CCC1=O)c1cccnc1,854019,176.21,2,0,-0.3,0,33.2,1,1
CN1CCN(CC\C=C2\c3ccccc3Sc3ccc(cc\23)S(=O)(=O)N(C)C)CC1,941651,443.6,6,0,3.8,0,77.5,5,1
CN1CCN(CC1)CCC(=O)N1c2ccccc2Sc2ccc(cc12)C(F)(F)F,969494,421.5,7,0,3.7,0,52.1,3,1
CN1[C@H]2CC[C@@H]1CC(C2)OC(c1ccccc1)c1ccccc1,1201549,307.4,2,0,4.5,0,12.5,4,1
OCC(O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,2723807,309.5,6,3,1,0,88.4,2,1
CC/C(/c1ccccc1)=C(\c1ccccc1)/c1ccc(cc1)OCCN(C)C,2733526,371.5,2,0,7.1,0,12.5,8,0
C[N+]1([O-])[C@H]2CC[C@@H]1CC(C2)OC(=O)C(CO)c1ccccc1,3000668,305.4,4,1,1.3,0,64.6,5,1
C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)C2[C@H](O)C[C@H]2\C(\[C@H](C[C@@]21C)OC(C)=O)=C(\CCC=C(C)C)/C(O)=O FUSIDIC-ACID,3001077,516.7,6,3,5.5,0,104,6,0
CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)O[C@H]1[C@H](C)O[C@H](C[C@@H]1OC)O[C@H]1[C@@H](C)C=CC=C2CO[C@@H]3[C@H](O)C(=C[C@@H](C(=O)O[C@H]4C[C@@H](CC=C1C)O[C@@]1(CC[C@H](C)[C@H](O1)C(C)C)C4)[C@@]32O)C,3001671,861.1,14,3,3.8,0,170,7,0
Cc1ncc(c(n1)N)CN(C=O)/C(/C)=C(\CCO)/SSCC1CCCO1,3002119,398.5,8,2,0.6,0,152,9,1
COc1ccc(cc1C(=O)NCC1CCCN1C)S(N)(=O)=O,3018598,327.4,6,2,0.2,0,110,5,1
CCOc1ccccc1OC(C1CNCCO1)c1ccccc1,3022645,313.4,4,1,3,0,39.7,6,1
CCCC(C)C1(CC=C)C(=O)NC(=NC1=O)S,3032285,254.35,3,2,3.2,0,90.3,5,1
C=CCC1(C2CCCC=C2)C(=O)NC(=S)NC1=O,3032306,264.35,3,2,2.4,0,90.3,3,1
CCCC(C)C1(CCSC)C(=O)NC(=NC1=O)S,3032307,288.4,4,2,3,0,116,6,1
CC(C)CC1NC(=S)N(CC=C)C1=O,3032361,212.31,2,1,2.1,0,64.4,4,1
Cc1ncc(c(n1)N)CN(C=O)\C(\C)=C(\CCOP(O)(O)=O)/SC(=O)c1ccccc1,3032771,466.4,10,3,0.5,0,181,10,1
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)N1C(=S)Nc2ccccc12,3033151,397.5,4,1,4.3,0,67.7,6,1
OC1N=C(c2ccccc2F)c2cc(ccc2N(CCC#N)C1=O)Cl,3033621,357.8,5,1,2,0,76.7,3,1
CC(C)N1C(=O)c2n(cnc2c2noc(n2)C2CC2)c2ccccc12,3033821,335.4,5,0,2.4,0,77,3,1
CN1CCN(CC1)\C=C1/N=C2CN=C(c3ccccc3Cl)c3cc(ccc3N2C/1=O)[N+]([O-])=O,3033860,464.9,7,0,2.9,0,97.3,2,1
S=C1NCCC(COc2ccccc2)O1,3033964,223.29,3,1,2.4,0,62.6,3,1
CCOC(=O)OCC/C(/SC(=O)OCC)=C(\C)/N(Cc1cnc(nc1N)C)C=O,3033983,426.5,10,1,2.1,0,159,13,1
CC(=O)OCC/C(/SC(C)=O)=C(\C)/N(Cc1cnc(nc1N)C)C=O,3033984,366.4,8,1,0.5,0,141,9,1
C[C@@H]1N=C(c2ccccc2Cl)c2cc(ccc2NC1=O)[N+]([O-])=O,3033985,329.74,4,1,2.7,0,87.3,1,1
Clc1ccc(c(c1)Cl)/C(/Cl)=C/n1cncn1,3034012,274.5,2,0,3.8,0,30.7,2,1
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NS(O)(=O)=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O SUNCILLIN,3034014,429.5,9,4,0.5,0,187,6,0
Cc1ncc(c(n1)N)CN(C=O)/C(/C)=C(\CCOC(=O)c1ccccc1)/SS/C(/CCOC(=O)c1ccccc1)=C(\C)/N(Cc1cnc(nc1N)C)C=O,3034022,770.9,14,2,4,0,247,19,1
COc1ccc2nccc(c2c1)[C@@H](O)[C@@H]1C[C@@H]2CCN1C[C@@H]2C=C,3034034,324.4,4,1,2.9,0,45.6,4,1
CC(=O)[C@@]1(N)C[C@H](O[C@H]2C[C@H](O)[C@H](O)CO2)c2c(c3c(c(c2C1)O)C(=O)c1ccccc1C3=O)O AMRUBICIN,3035016,483.5,10,5,0.9,0,177,3,0
Cc1ncc(c(n1)N)CN(C=O)\C(\C)=C(\CCOC(=O)c1ccccc1)/SC(=O)c1ccccc1,3036235,490.6,8,1,3.8,0,141,11,1
Fc1ccc(cc1)C(=O)CCCN1CC2CCC(CC2)C1,3037070,289.4,3,0,3.5,0,20.3,5,1
CC(=O)OCC(=O)OCC/C(/SC(=O)c1occc1)=C(/C)\N(Cc1cnc(nc1N)C)C=O,3037171,476.5,11,1,1.5,0,180,13,1
CN1CC[C@]23CCCC[C@@H]3[C@@H]1Cc1ccc(cc21)C,3037918,255.4,1,0,3.8,0,3.2,0,1
CC1(C)S[C@@H]2[C@H](NC(=O)C(C)(C)Oc3ccccc3)C(=O)N2[C@H]1C(O)=O ISOPROPICILLIN,3038477,378.4,6,2,2.8,0,121,5,0
COc1ccc2nccc(c2c1)CCC[C@@H]1CCNC[C@H]1C=C,3038482,310.4,3,1,4.4,0,34.2,6,1
CN1CC[C@]2(C)C[C@H](C1)Cc1ccc(cc12)O,3042090,231.33,2,1,3,0,23.5,0,1
OCCN1CCCN(CCCN2c3ccccc3C=Cc3ccccc23)CC1,3042817,377.5,4,1,4,0,30,6,1
CC(N)Cc1ccc(cc1C)N(C)C,3043606,192.3,2,1,2.2,0,29.3,3,1
CCO[C@H]1CCN(C1)C(=O)C1=C2N(CCc3ccc(cc23)Cl)C(=O)C(=C1)c1ccccc1,3045375,448.9,3,0,3.9,0,49.8,4,1
CN1C[C@@H]2Cc3ccc(cc3[C@H]([C@@H]2C1)c1ccccc1)Cl,3045392,297.8,1,0,4.6,0,3.2,1,1
CN1C(CNC(=O)c2cocc2)CN=C(c2ccccc2)c2ccc(cc12)F,3045400,377.4,5,1,3,0,57.8,4,1
CC(CN(C)C)OC(C)(c1ccccc1)c1ccc(cc1)Cl MECLOXAMINE,3045406,317.9,2,0,4.6,0,12.5,6,0
CNCCCN1Cc2ccccc2Cc2ccccc12,3047746,266.4,2,1,3.5,0,15.3,4,1
N\C(=N/O)\C1=NNc2ccccc2N(Cc2ccccc2)C1=O,3047751,309.32,3,4,3.3,0,110,3,1
CCCCCCCCCNc1ncnc2[nH]ccc12,3047795,260.38,3,2,4.9,0,53.6,9,1
COc1ccc(cc1)N1C[C@H](CN2CCC(O)(CC2)c2ccc3c(c2)OCO3)OC1=O,3047810,426.5,7,1,2.5,0,80.7,5,1
NC(=O)CN1C(=O)COc2ccccc12,3047812,206.2,3,1,0,0,72.6,2,1
CC(OC(N)=O)C(C)C(C)OC(N)=O,3047822,204.22,4,2,0.5,0,105,6,1
C1CN(CCN1)c1cc2ccccc2c(n1)c1ccccc1,3047830,289.4,3,1,3.6,0,28.2,2,1
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)Nc3cnc(nc3O)Nc3ccc(cc3)S(N)(=O)=O)c3ccc(cc3)O)C(=O)N2[C@H]1C(O)=O PIROXICILLIN,3047855,672.7,12,8,-0.6,0,295,9,0
COc1ccc2nccc(c2c1)CCC[C@@H]1CCNC[C@@H]1C=C,3050111,310.4,3,1,4.4,0,34.2,6,1
O=C1NC(=O)C(CC2CCCCN2)(C(=O)N1)c1ccccc1,3050417,301.34,4,3,1.4,0,87.3,3,1
COc1ccc(cc1C(=O)NCCN1CCC(CC1)C(=O)c1ccc(cc1)F)C#N,3050428,409.5,6,1,2.9,0,82.4,7,1
CCC(OC(N)=O)C1CCCCC1,3050432,185.26,2,1,2.9,0,52.3,4,1
OCC(O)CN1C(=O)CN=C(c2ccccc2F)c2cc(ccc21)Cl,3050433,362.8,5,2,1.5,0,73.1,4,1
C#CCN[C@@H]1CCc2ccccc12,3052776,171.24,1,1,1.8,0,12,2,1
Clc1ccc2c(c1)C(=NCCN2C1=NC(=O)CO1)c1ccccc1Cl,3052777,374.2,3,0,3.7,0,54.3,2,1
C[C@H]1[C@@H]2N(CC[C@@]1(C)c1cc(ccc1C2=O)O)CC1CC1,3054741,285.4,3,1,3.5,0,40.5,2,1
NC(=O)c1ccc(c2c1C[C@H](CO2)N(C1CCC1)C1CCC1)F,3055171,318.4,4,1,2.8,0,55.6,4,1
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,3055174,468.5,8,2,3,0,93.1,4,1
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)Cc3ccc(cc3)C3=NCCCN3)c3ccccc3)C(=O)N2[C@H]1C(O)=O ROTAMICILLIN,3058737,549.6,7,4,1.8,0,166,8,0
CCCC(=O)N(C)Cc1n2c(nc1c1ccc(cc1)Cl)C=CC=C2,3058746,341.8,2,0,4.2,0,37.6,5,1
NCC[C@H](Oc1ccc(cc1)C(F)(F)F)c1ccccc1,3058751,295.3,5,1,3.5,0,35.2,5,1
CN1CCN(CC1)c1ccccc1Cc1ccccc1,3058753,266.4,2,0,3.8,0,6.5,3,1
Nc1cc(ccc1N1CCS\C\1=N)Cl,3063289,227.71,3,2,2,0,78.4,1,1
COc1ccc(cc1OC)CCN1CCN(CC1)c1ccccc1Cl,3064105,360.9,4,0,4.4,0,24.9,6,1
OC(N1CNC(C1=O)(c1ccccc1)c1ccccc1)C(Cl)(Cl)Cl,3083540,385.7,3,2,4.3,0,52.6,3,1
CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O,3083570,256.37,3,2,3.4,0,90.3,5,1
CC(C)CCNCC1COc2ccccc2O1,3083868,235.32,3,1,3,0,30.5,5,1
CCC1(O)CCN2CCc3ccc(cc3C2C1)C,3083943,245.36,2,1,2.8,0,23.5,1,1
CN[C@@H]1[C@H](O)[C@H](OC[C@]1(C)O)O[C@H]1[C@H](N)C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H]1O GENTAMICIN,3084091,449.5,12,8,-5,0,214,6,0
CCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(ccc5c4C13CCN(CC1CC1)C2C5)OC,3084250,451.6,5,1,3.8,0,51.2,6,1
CO[C@@]12C=C[C@@]3(CC1C(C)(C)O)[C@H]1Cc4ccc(c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5)O,3084252,423.5,5,2,3,0,62.2,4,1
Cc1[nH]nc(c1)CCN1CCN(CC1)c1cccc(c1)C,3084338,284.4,3,1,2.9,0,35.2,4,1
CCNCc1c(c(ncc1CSC)C)O,3085156,226.34,4,2,1.2,0,70.4,5,1
CCN1CCCC1CNC(=O)c1cc(ccc1OC)C(C)=O,3085389,304.4,4,1,1.7,0,58.6,6,1
CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C)C(=O)COC(C)=O,3086167,488.6,7,1,4.1,0,107,8,1
Clc1ccc(cc1)[C@@H]1[C@H]2CC[C@@H](C2)C21CCC(=N2)N1CCOCC1,3086308,344.9,2,0,2.9,0,24.8,2,1
COC1=Nc2nc(cn2C2=C1CCCC2)c1noc(n1)C,3086516,285.3,6,0,3,0,78.3,2,1
Cc1ccc(cc1)C(=O)c1cc(c(c(c1)[N+]([O-])=O)O)O TOLCAPONE,4659569,273.24,5,2,3.3,0,103,2,0
CC(C)CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1CC(OC(C)=O)C12CO1,5218261,424.5,8,0,2.3,0,101,11,1
CC1=CC(=O)Oc2cc(ccc12)O,5280567,176.17,3,1,1.9,0,46.5,0,0
C\C=C\C1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccc(cc1)O)C2=O)C(O)=O CEFPROZIL,5281006,389.4,7,4,-1.4,0,158,5,0
CCC(O)(/C=C/Cl)C#C,5281077,144.6,1,1,1.5,0,20.2,3,1
COc1ccc(cc1O)C1=CC(=O)c2c(cc(cc2O1)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)O,5281613,608.5,15,8,-0.8,0,234,7,0
OCCN1CCN(CC\C=C2\c3ccccc3Sc3ccc(cc\23)C(F)(F)F)CC1,5281881,434.5,7,1,4.5,0,52,5,1
Nc1scc(n1)/C(=C/CC(O)=O)/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O CEFTIBUTEN,5282242,410.4,10,4,-0.3,0,217,6,0
CN(C)CC\C=C1\c2ccccc2CSc2ccccc\12,5282426,295.4,2,0,4.5,0,28.5,3,1
O=C1[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(CC1)c1ncccn1,5282466,383.5,6,0,1.9,0,69.6,6,1
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,5282492,496.6,7,2,3.9,0,101,5,1
CCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C)C(=O)CO,5282494,446.6,6,2,3.8,0,101,7,1
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]143,5284371,299.4,4,1,1.1,0,41.9,1,1
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C CICLOSPORIN,5284373,1202.6,12,5,7.5,0,279,15,0
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]413,5284569,299.4,4,0,2.2,0,38.8,1,1
CN1CC[C@]23[C@H]4CCC(=O)[C@@H]3Oc3c(ccc(c32)C[C@H]41)O,5284570,285.34,4,1,1.8,0,49.8,0,1
CC[C@H](N1CCCC1=O)C(N)=O,5284583,170.21,2,1,-0.3,0,63.4,3,1
N[C@@H](C(=O)N[C@H]1[C@H]2CCC(=C(N2C1=O)C(O)=O)Cl)c1ccccc1 LORACARBEF,5284585,349.77,5,3,-1.7,0,113,4,0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,5284587,372.5,5,2,1.9,0,91.7,2,1
CCCCCCC(C)(C)c1cc(c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@H]12)O,5284592,372.5,3,1,6.4,0,46.5,6,1
Oc1ccc2c3c1O[C@H]1C(=C)CC[C@@]4(O)[C@@H](C2)N(CC[C@@]134)CC1CC1,5284594,339.4,4,2,2.7,0,52.9,2,1
Oc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(CC[C@@]134)CC=C,5284596,327.4,5,2,2.1,0,70,2,1
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@@]134,5284603,315.4,5,1,1.2,0,59,1,1
CN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@]3(O)CCC4=O)O,5284604,301.34,5,2,0.8,0,70,0,1
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,5284627,339.36,9,1,-0.8,0,124,3,1
CN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@@H]3C=C[C@@H]4O)O,5288826,285.34,4,2,0.8,0,52.9,0,1
C[C@@H]1C[C@H]2[C@@H]3[C@H](Cl)CC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,5311000,408.9,5,3,2.2,0,94.8,2,1
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,5311052,410.9,5,2,2.5,0,74.6,2,1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,5311066,416.5,6,2,2.7,0,93.1,2,1
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,5311067,376.5,5,2,2.3,0,74.6,2,1
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF,5311101,444.5,8,2,3.2,0,99.9,3,1
O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(c5c4[C@@]2(CCN3CC2CCC2)[C@H]1O5)O,5311304,357.4,5,3,0.2,0,73.2,2,1
OCCC1CCN(CC\C=C2\c3ccc(cc3Sc3ccc(cc\23)C(F)(F)F)F)CC1,5311360,451.5,7,1,5.9,0,48.8,5,1
CC(C)(C)C(O)\C=C\c1ccc2c(c1)OCO2,5311454,234.29,3,1,3.6,0,38.7,3,1
OCCN1CCN(CC\C=C2\c3ccccc3Sc3ccc(cc\23)Cl)CC1,5311507,401,4,1,4.3,0,52,5,1
COCCCC/C(=N/OCCN)/c1ccc(cc1)C(F)(F)F,5324346,318.33,7,1,2.6,0,56.8,9,1
CN1CC[C@@]23CCCC[C@H]3[C@H]1Cc1ccc(cc21)O,5359272,257.37,2,1,3.1,0,23.5,0,1
CN1CC[C@]23[C@H]4CCC(=O)[C@]3(C)Oc3c(ccc(c32)C[C@H]41)O,5359353,299.4,4,1,2,0,49.8,0,1
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC=C,5359371,283.4,2,1,3.5,0,23.5,2,1
Oc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(CC[C@@]134)CC1CC1,5360515,341.4,5,2,1.9,0,70,2,1
CC(C)=CCN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@]3(O)CCC4=O)O,5360516,355.4,5,2,2.9,0,70,2,1
COc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(C)CC1,5360696,271.4,2,0,3.4,0,12.5,1,1
CN1CC[C@]23CCCC[C@@H]3[C@@H]1Cc1ccc(cc21)O,5360697,257.37,2,1,3.1,0,23.5,0,1
Oc1ccc2c(c1)[C@]13CCCC[C@@]3(O)[C@@H](C2)N(CC1)CC1CC1,5361090,313.4,3,2,3.2,0,43.7,2,1
Oc1ccc2c(c1)[C@]13CCCC[C@@]3(O)[C@@H](C2)N(CC1)CC1CCC1,5361092,327.5,3,2,3.8,0,43.7,2,1
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)OC(C)OC(C)=O)COC(N)=O)\c1occc1 CEFUROXIME-AXETIL,5361467,510.5,12,2,0.9,0,214,12,0
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc1nnnn1C)\c1csc(n1)N CEFMENOXIME,5361486,511.6,14,3,0,0,270,8,0
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O)\c1csc(n1)N CEFTIZOXIME,5361848,383.4,10,3,0,0,201,5,0
Oc1ccc2c(c1)[C@@]13CCN(CC4CC4)[C@H](C2)[C@@H]3CCOC1,5361874,299.4,3,1,2.9,0,32.7,2,1
CC[C@H]1CC(=O)[C@@H]2Oc3c(ccc4c3[C@]32CCN(CC2CC2)[C@H](C4)[C@H]13)OC,5361887,367.5,4,0,3.9,0,38.8,4,1
CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12)Cc1cccnc1,5362440,613.8,7,4,2.8,0,118,12,0
COc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(C)CC1,5362449,271.4,2,0,3.4,0,12.5,1,1
CN1CC[C@@]23[C@@H]4CCC[C@H]3[C@H]1Cc1ccc(c(c21)O4)O,5362456,271.35,3,1,2.8,0,32.7,0,1
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CCc2ccccc2)CC1,5362458,347.5,2,1,5.1,0,23.5,3,1
CN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@@H]3C=C[C@@H]4OC(=O)c1cccnc1)OC(=O)c1cccnc1,5362460,495.5,8,0,2.7,0,90.8,6,1
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC(=O)c1ccccc1,5362482,361.5,3,1,4.2,0,40.5,3,1
CN1CC[C@]23[C@H]4CC=C(C)[C@@H]3Oc3c(ccc(c32)C[C@H]41)O,5362518,283.4,3,1,2.5,0,32.7,0,1
CN(C)C\C=C(\c1ccc(cc1)Br)/c1cccnc1,5365247,317.22,2,0,3.9,0,16.1,4,1
CCC(N(CC)C(=O)/C=C/C)C(=O)N(C)C,5368010,226.32,2,0,1.4,0,40.6,5,1
CCCN(C(CC)C(=O)N(C)C)C(=O)/C=C/C,5369258,240.34,2,0,1.9,0,40.6,6,1
Oc1ccc(cc1)\C=C(/[N+]#[C-])\C(=C\c1ccc(cc1)O)\[N+]#[C-] XANTOCILLIN,5378293,288.3,4,2,3.1,0,49.2,3,0
CNC\C=C(\c1ccc(cc1)Br)/c1cccnc1,5378630,303.2,2,1,3.4,0,24.9,4,1
C[C@H]1[C@H](NC(=O)\C(=N/OC(C)(C)C(O)=O)\c2csc(n2)N)C(=O)N1S(O)(=O)=O AZTREONAM,5459211,435.4,12,4,0.3,0,238,7,0
CN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@@H]3C=C[C@@H]4OC(C)=O)OC(C)=O,5462328,369.4,6,0,1.5,0,65.1,4,1
O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(c5c4[C@@]2(CCN3)[C@H]1O5)O,5462508,271.31,4,3,0.3,0,61.7,0,1
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)NCC1,5463854,243.34,2,2,2.6,0,32.3,0,1
CN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@]3(O)CC[C@@H]4O)O,5463858,303.35,5,3,-1.1,0,73.2,0,1
COCCCC\C(=N/OCCN)\c1ccc(cc1)Cl,5464200,284.78,4,1,2.4,0,56.8,9,1
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc1snnc1)\c1csc(n1)N CEFUZONAM,5464255,513.6,14,3,-0.2,0,280,8,0
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)Cn1nnc(n1)C)\c1csc(n1)N CEFTERAM,5464257,479.5,13,3,-0.9,0,244,7,0
CN1CC[C@]23[C@H]4CC[C@](C)(O)[C@@H]3Oc3c(ccc(c32)C[C@H]41)O,5464303,301.4,4,2,2,0,52.9,0,1
COc1ccc2c3c1O[C@H]1[C@H](CC[C@H]4[C@@H](C2)N(C)CC[C@@]413)OC(=O)c1cccnc1,5464304,406.5,6,0,3.3,0,60.9,4,1
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(C)=O)\c1occc1 CEFURACETIME,5464313,423.4,10,2,0.4,0,173,8,0
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C[n+]1ccn2c1C=CC=N2)\c1nsc(n1)N CEFOZOPRAN,5464317,515.5,12,2,0.7,0,238,6,0
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C[n+]1cccc2c1CCCC2)/c1csc(n1)N CEFQUINOME,5464355,528.6,10,2,1.5,0,208,6,0
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(C)=O)\c1csc(n1)N CEFOTAXIME,5479527,455.5,12,3,-1.4,0,227,8,0
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)/c1occc1 CEFUROXIME,5479529,424.4,10,3,-0.2,0,199,8,0
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSC1=NC(=O)C(=O)NN1C)/c1csc(n1)N CEFTRIAXONE,5479530,554.6,13,4,-1.3,0,288,8,0
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C[N+]1(C)CCCC1)/c1csc(n1)N CEFEPIME,5479537,480.6,10,2,-0.1,0,204,6,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)\[C@H](C)[C@@H](O)[C@]1(C)O ROXITHROMYCIN,5480431,837,17,5,3.1,0,217,13,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OC)\[C@H](C)[C@@H](O)[C@]1(C)O LEXITHROMYCIN,5482599,763,15,5,3.3,0,198,8,0
CC(C)(O\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C[n+]1ccccc1)\c1csc(n1)N)C(O)=O CEFTAZIDIME,5484131,546.6,12,3,0.4,0,245,8,0
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSC(=O)c1occc1)\c1csc(n1)N CEFTIOFUR,5484735,523.6,13,3,0.2,0,256,9,0
[O-][N+](=O)c1c(c(cc2c1NC(=O)C(=O)N2)Cl)Cl,5486198,276.03,4,2,1.5,0,104,0,1
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)C)\c1csc(n1)N CEFETAMET,5486821,397.4,10,3,-0.7,0,201,5,0
CC(C)C[C@H](CN)CC(O)=O,5486971,159.23,3,2,-1.6,0,63.3,5,1
